ID,QUEUE_ID,CU,CPU_USAGE,MEM_USAGE,LAUNCHING_JOB_NUMS,RUNNING_JOB_NUMS,SUCCEED_JOB_NUMS,CANCELLED_JOB_NUMS,FAILED_JOB_NUMS,DOTTING_TIME,DISK_USAGE,QUEUE_TYPE_general,QUEUE_TYPE_spark,QUEUE_TYPE_sql
2368,85153,64,17,26,1,1,1,0,1,2021-06-20 20:16:00,20,1,0,0
2369,2,16,3,54,0,0,0,0,0,2020-09-07 13:37:00,26,0,0,1
2369,2,16,2,54,0,0,0,0,0,2020-09-07 13:42:00,26,0,0,1
2369,2,16,4,54,0,0,0,0,0,2020-09-07 13:47:00,26,0,0,1
2369,2,16,2,55,0,0,0,0,0,2020-09-07 13:52:00,26,0,0,1
2369,2,16,3,55,0,0,0,0,0,2020-09-07 13:57:00,26,0,0,1
2370,297,16,2,51,0,5,3,0,0,2022-12-22 15:53:00,9,0,0,1
2370,297,16,3,51,0,6,2,0,1,2022-12-22 15:58:00,9,0,0,1
2370,297,16,40,60,0,7,251,0,15,2022-12-22 16:03:00,9,0,0,1
2370,297,16,80,75,0,9,1,0,0,2022-12-22 16:08:00,9,0,0,1
2370,297,16,53,70,0,6,3,0,1,2022-12-22 16:13:00,9,0,0,1
2371,297,16,4,54,0,4,4,0,0,2021-03-27 09:48:00,8,0,0,1
2371,297,16,4,54,0,6,2,0,0,2021-03-27 09:53:00,8,0,0,1
2371,297,16,2,54,0,2,6,0,0,2021-03-27 09:58:00,8,0,0,1
2371,297,16,69,66,0,7,3,0,0,2021-03-27 10:03:00,8,0,0,1
2371,297,16,75,74,0,9,3,0,0,2021-03-27 10:08:00,8,0,0,1
2372,85153,64,15,24,0,0,0,0,0,2020-10-27 23:56:00,20,1,0,0
2372,85153,64,85,55,0,0,0,0,0,2020-10-28 00:01:00,20,1,0,0
2372,85153,64,46,50,0,1,1,14,0,2020-10-28 00:06:00,20,1,0,0
2372,85153,64,37,29,0,0,0,0,0,2020-10-28 00:11:00,20,1,0,0
2372,85153,64,93,68,0,0,0,0,0,2020-10-28 00:16:00,20,1,0,0
2373,21487,64,6,66,0,14,104,0,0,2020-12-15 01:02:00,26,0,0,1
2373,21487,64,42,56,0,3,85,0,0,2020-12-15 01:07:00,26,0,0,1
2373,21487,64,64,59,0,6,26,0,0,2020-12-15 01:12:00,26,0,0,1
2373,21487,64,2,62,0,6,3,0,0,2020-12-15 01:17:00,26,0,0,1
2373,21487,64,1,56,0,6,4,0,1,2020-12-15 01:22:00,26,0,0,1
2374,21487,64,1,47,0,9,1,0,2,2021-11-29 06:58:00,29,0,0,1
2374,21487,64,1,47,0,9,1,2,3,2021-11-29 07:03:00,29,0,0,1
2374,21487,64,7,47,0,10,108,1,1,2021-11-29 07:08:00,29,0,0,1
2374,21487,64,13,46,0,1,130,3,2,2021-11-29 07:13:00,29,0,0,1
2374,21487,64,32,51,0,10,118,0,1,2021-11-29 07:18:00,29,0,0,1
2375,21487,64,3,60,0,0,0,0,0,2020-06-26 03:33:00,20,0,0,1
2375,21487,64,4,60,0,0,0,0,0,2020-06-26 03:38:00,20,0,0,1
2375,21487,64,4,60,0,0,0,0,0,2020-06-26 03:43:00,20,0,0,1
2375,21487,64,3,60,0,0,0,0,0,2020-06-26 03:48:00,20,0,0,1
2375,21487,64,4,60,0,0,0,0,0,2020-06-26 03:53:00,20,0,0,1
2376,85153,64,5,36,0,0,0,0,0,2020-09-09 13:18:00,20,1,0,0
2376,85153,64,5,35,0,0,0,0,0,2020-09-09 13:23:00,20,1,0,0
2376,85153,64,85,57,0,0,0,0,0,2020-09-09 13:28:00,20,1,0,0
2376,85153,64,77,79,0,0,0,0,0,2020-09-09 13:33:00,20,1,0,0
2376,85153,64,25,91,0,0,0,0,0,2020-09-09 13:38:00,20,1,0,0
2377,297,16,2,41,0,3,4,0,0,2021-02-02 23:12:00,9,0,0,1
2377,297,16,2,40,0,4,4,0,0,2021-02-02 23:17:00,9,0,0,1
2377,297,16,2,41,0,4,4,0,0,2021-02-02 23:22:00,9,0,0,1
2377,297,16,2,41,0,4,3,0,0,2021-02-02 23:27:00,9,0,0,1
2377,297,16,2,41,0,3,4,0,0,2021-02-02 23:32:00,9,0,0,1
2378,81221,16,4,40,3,1,4,0,0,2020-08-14 21:26:00,19,1,0,0
2378,81221,16,2,40,3,0,4,0,0,2020-08-14 21:31:00,19,1,0,0
2378,81221,16,3,40,3,2,11,0,0,2020-08-14 21:36:00,19,1,0,0
2378,81221,16,3,40,3,5,1,0,0,2020-08-14 21:41:00,19,1,0,0
2378,81221,16,4,40,3,3,5,0,0,2020-08-14 21:46:00,19,1,0,0
2379,293,960,0,56,0,0,0,0,0,2020-09-13 04:03:00,29,0,0,1
2379,293,960,0,56,0,0,0,0,0,2020-09-13 04:08:00,29,0,0,1
2379,293,960,0,56,0,0,0,0,0,2020-09-13 04:13:00,29,0,0,1
2379,293,960,0,56,0,0,0,0,0,2020-09-13 04:18:00,29,0,0,1
2379,293,960,0,55,0,0,0,0,0,2020-09-13 04:23:00,29,0,0,1
2380,281,64,2,9,0,0,0,0,0,2020-09-10 20:24:00,29,1,0,0
2380,281,64,2,9,0,0,0,0,0,2020-09-10 20:29:00,29,1,0,0
2380,281,64,2,9,0,0,0,0,0,2020-09-10 20:34:00,29,1,0,0
2380,281,64,3,9,0,0,0,0,0,2020-09-10 20:39:00,29,1,0,0
2380,281,64,1,9,0,0,0,0,0,2020-09-10 20:44:00,29,1,0,0
2381,21487,64,29,81,0,3,94,0,0,2020-08-19 16:58:00,20,0,0,1
2381,21487,64,23,69,0,3,29,0,10,2020-08-19 17:03:00,20,0,0,1
2381,21487,64,68,81,0,2,8,0,2,2020-08-19 17:08:00,20,0,0,1
2381,21487,64,77,90,0,7,77,0,1,2020-08-19 17:13:00,20,0,0,1
2381,21487,64,30,86,0,6,66,0,0,2020-08-19 17:18:00,20,0,0,1
2382,297,16,5,60,0,0,8,0,0,2021-07-01 18:45:00,9,0,0,1
2382,297,16,2,55,0,2,4,0,0,2021-07-01 18:50:00,9,0,0,1
2382,297,16,2,53,0,3,3,0,0,2021-07-01 18:55:00,9,0,0,1
2382,297,16,63,65,0,3,5,0,0,2021-07-01 19:00:00,9,0,0,1
2382,297,16,27,69,0,7,1,0,0,2021-07-01 19:05:00,9,0,0,1
2383,297,16,10,57,0,6,4,0,1,2022-04-09 02:51:00,9,0,0,1
2383,297,16,25,60,0,9,0,1,2,2022-04-09 02:56:00,9,0,0,1
2383,297,16,80,69,0,6,12,0,1,2022-04-09 03:01:00,9,0,0,1
2383,297,16,78,80,0,10,3,0,0,2022-04-09 03:06:00,9,0,0,1
2383,297,16,81,86,0,13,7,0,0,2022-04-09 03:11:00,9,0,0,1
2384,297,16,2,56,0,7,1,0,0,2021-02-12 09:49:00,8,0,0,1
2384,297,16,3,52,0,9,0,0,0,2021-02-12 09:54:00,8,0,0,1
2384,297,16,2,47,0,9,3,0,0,2021-02-12 09:59:00,8,0,0,1
2384,297,16,93,77,0,1,6,0,0,2021-02-12 10:04:00,8,0,0,1
2384,297,16,78,83,0,9,3,0,0,2021-02-12 10:09:00,8,0,0,1
2385,4,16,3,77,0,0,0,0,0,2020-08-31 15:01:00,20,1,0,0
2385,4,16,4,77,0,0,0,0,0,2020-08-31 15:06:00,20,1,0,0
2385,4,16,3,77,0,0,0,0,0,2020-08-31 15:11:00,20,1,0,0
2385,4,16,4,77,0,0,0,0,0,2020-08-31 15:16:00,20,1,0,0
2385,4,16,2,77,0,0,0,0,0,2020-08-31 15:21:00,20,1,0,0
2386,85153,64,79,73,0,0,0,0,0,2021-04-24 03:40:00,20,1,0,0
2386,85153,64,74,83,0,0,0,0,0,2021-04-24 03:45:00,20,1,0,0
2386,85153,64,87,93,0,0,0,0,0,2021-04-24 03:50:00,20,1,0,0
2386,85153,64,93,98,0,0,0,0,0,2021-04-24 03:55:00,20,1,0,0
2386,85153,64,99,99,0,0,0,0,0,2021-04-24 04:00:00,20,1,0,0
2387,297,16,7,45,0,6,2,0,1,2022-01-09 18:53:00,9,0,0,1
2387,297,16,2,46,0,6,3,0,0,2022-01-09 18:58:00,9,0,0,1
2387,297,16,39,50,0,6,2,0,2,2022-01-09 19:03:00,9,0,0,1
2387,297,16,70,64,0,7,2,0,0,2022-01-09 19:08:00,9,0,0,1
2387,297,16,2,64,0,1,7,0,0,2022-01-09 19:13:00,9,0,0,1
2388,297,16,2,74,0,5,4,0,0,2020-09-10 00:21:00,9,0,0,1
2388,297,16,2,74,0,6,3,0,0,2020-09-10 00:26:00,9,0,0,1
2388,297,16,2,74,0,7,0,0,0,2020-09-10 00:31:00,9,0,0,1
2388,297,16,10,62,0,3,4,0,2,2020-09-10 00:36:00,9,0,0,1
2388,297,16,3,57,0,6,2,0,0,2020-09-10 00:41:00,9,0,0,1
2389,297,16,41,61,0,8,1,0,2,2023-08-05 10:22:00,9,0,0,1
2389,297,16,27,61,0,7,2,0,1,2023-08-05 10:27:00,9,0,0,1
2389,297,16,2,61,0,5,3,0,1,2023-08-05 10:32:00,9,0,0,1
2389,297,16,8,53,0,5,2,0,1,2023-08-05 10:37:00,9,0,0,1
2389,297,16,2,53,0,5,0,0,1,2023-08-05 10:42:00,9,0,0,1
2390,4,16,3,77,0,0,0,0,0,2020-08-29 15:02:00,20,1,0,0
2390,4,16,2,77,0,0,0,0,0,2020-08-29 15:07:00,20,1,0,0
2390,4,16,3,77,0,0,0,0,0,2020-08-29 15:12:00,20,1,0,0
2390,4,16,8,77,0,0,0,0,0,2020-08-29 15:17:00,20,1,0,0
2390,4,16,2,77,0,0,0,0,0,2020-08-29 15:22:00,20,1,0,0
2391,3,16,2,93,0,0,0,0,0,2020-09-16 21:57:00,20,0,0,1
2391,3,16,4,93,0,0,0,0,0,2020-09-16 22:02:00,20,0,0,1
2391,3,16,5,93,0,0,0,0,0,2020-09-16 22:07:00,20,0,0,1
2391,3,16,5,93,0,0,0,0,0,2020-09-16 22:12:00,20,0,0,1
2391,3,16,3,93,0,0,0,0,0,2020-09-16 22:17:00,20,0,0,1
2392,85153,64,75,64,0,0,0,0,0,2021-01-25 04:27:00,20,1,0,0
2392,85153,64,75,56,0,1,1,0,0,2021-01-25 04:32:00,20,1,0,0
2392,85153,64,29,35,0,0,0,0,0,2021-01-25 04:37:00,20,1,0,0
2392,85153,64,25,31,6,1,3,0,0,2021-01-25 04:42:00,20,1,0,0
2392,85153,64,24,31,0,1,1,0,1,2021-01-25 04:47:00,20,1,0,0
2393,297,16,17,61,0,5,4,0,0,2022-01-28 15:33:00,9,0,0,1
2393,297,16,1,61,0,4,4,0,0,2022-01-28 15:38:00,9,0,0,1
2393,297,16,2,55,0,2,3,0,0,2022-01-28 15:43:00,9,0,0,1
2393,297,16,1,47,0,6,1,0,0,2022-01-28 15:48:00,9,0,0,1
2393,297,16,2,46,0,5,3,0,1,2022-01-28 15:53:00,9,0,0,1
2394,4,16,8,79,0,0,0,0,0,2020-09-16 15:30:00,20,1,0,0
2394,4,16,2,79,0,0,0,0,0,2020-09-16 15:35:00,20,1,0,0
2394,4,16,6,79,0,0,0,0,0,2020-09-16 15:40:00,20,1,0,0
2394,4,16,5,79,0,0,0,0,0,2020-09-16 15:45:00,20,1,0,0
2394,4,16,7,79,0,0,0,0,0,2020-09-16 15:50:00,20,1,0,0
2395,281,64,2,9,0,0,0,0,0,2020-09-16 03:36:00,29,1,0,0
2395,281,64,2,9,0,0,0,0,0,2020-09-16 03:41:00,29,1,0,0
2395,281,64,2,9,0,0,0,0,0,2020-09-16 03:46:00,29,1,0,0
2395,281,64,2,9,0,0,0,0,0,2020-09-16 03:51:00,29,1,0,0
2395,281,64,2,9,0,0,0,0,0,2020-09-16 03:56:00,29,1,0,0
2396,297,16,30,61,0,11,3,0,0,2023-04-15 08:45:00,9,0,0,1
2396,297,16,34,61,0,9,4,0,0,2023-04-15 08:50:00,9,0,0,1
2396,297,16,29,57,0,8,6,0,0,2023-04-15 08:55:00,9,0,0,1
2396,297,16,73,63,0,8,3,0,3,2023-04-15 09:00:00,9,0,0,1
2396,297,16,76,69,0,11,4,0,1,2023-04-15 09:05:00,9,0,0,1
2397,297,16,2,61,0,5,3,0,1,2023-07-19 14:36:00,9,0,0,1
2397,297,16,1,44,0,6,0,0,0,2023-07-19 14:41:00,9,0,0,1
2397,297,16,2,41,0,3,0,0,2,2023-07-19 14:46:00,9,0,0,1
2397,297,16,8,43,0,2,2,0,2,2023-07-19 14:51:00,9,0,0,1
2397,297,16,1,43,0,4,1,0,3,2023-07-19 14:56:00,9,0,0,1
2398,21487,64,43,63,0,37,72,0,2,2021-10-18 17:23:00,29,0,0,1
2398,21487,64,66,66,0,27,72,0,0,2021-10-18 17:28:00,29,0,0,1
2398,21487,64,43,69,0,11,70,0,3,2021-10-18 17:33:00,29,0,0,1
2398,21487,64,48,71,0,6,40,0,0,2021-10-18 17:38:00,29,0,0,1
2398,21487,64,32,76,0,8,13,0,0,2021-10-18 17:43:00,29,0,0,1
2399,297,16,32,41,0,6,4,0,0,2022-05-28 15:04:00,9,0,0,1
2399,297,16,86,68,0,6,2,0,0,2022-05-28 15:09:00,9,0,0,1
2399,297,16,79,70,0,5,4,0,0,2022-05-28 15:14:00,9,0,0,1
2399,297,16,20,68,0,6,2,0,1,2022-05-28 15:19:00,9,0,0,1
2399,297,16,59,63,0,7,2,0,0,2022-05-28 15:24:00,9,0,0,1
2400,297,16,2,62,0,3,3,0,0,2020-09-05 17:55:00,9,0,0,1
2400,297,16,9,62,0,3,3,0,0,2020-09-05 18:00:00,9,0,0,1
2400,297,16,86,73,0,4,5,0,0,2020-09-05 18:05:00,9,0,0,1
2400,297,16,32,75,0,4,5,0,0,2020-09-05 18:10:00,9,0,0,1
2400,297,16,1,71,0,4,3,0,0,2020-09-05 18:15:00,9,0,0,1
2401,21487,64,16,52,0,8,147,0,0,2021-04-12 08:40:00,29,0,0,1
2401,21487,64,1,47,0,7,132,0,1,2021-04-12 08:45:00,29,0,0,1
2401,21487,64,7,47,0,9,91,0,0,2021-04-12 08:50:00,29,0,0,1
2401,21487,64,21,45,0,7,29,0,0,2021-04-12 08:55:00,29,0,0,1
2401,21487,64,2,44,0,2,16,0,0,2021-04-12 09:00:00,29,0,0,1
2402,291,1024,0,10,0,0,0,0,0,2020-09-15 19:16:00,29,0,0,1
2402,291,1024,0,10,0,0,0,0,0,2020-09-15 19:21:00,29,0,0,1
2402,291,1024,0,10,0,0,0,0,0,2020-09-15 19:26:00,29,0,0,1
2402,291,1024,0,10,0,0,0,0,0,2020-09-15 19:31:00,29,0,0,1
2402,291,1024,0,10,0,0,0,0,0,2020-09-15 19:36:00,29,0,0,1
2403,297,16,67,68,0,10,1,0,0,2021-11-01 09:25:00,9,0,0,1
2403,297,16,30,60,0,5,5,0,0,2021-11-01 09:30:00,9,0,0,1
2403,297,16,2,58,0,6,4,0,0,2021-11-01 09:35:00,9,0,0,1
2403,297,16,14,59,0,6,3,0,0,2021-11-01 09:40:00,9,0,0,1
2403,297,16,3,54,0,1,8,0,0,2021-11-01 09:45:00,9,0,0,1
2404,85153,64,34,72,0,1,1,7,1,2021-09-01 00:06:00,20,1,0,0
2404,85153,64,41,39,0,0,0,0,0,2021-09-01 00:11:00,20,1,0,0
2404,85153,64,96,59,0,0,0,0,0,2021-09-01 00:16:00,20,1,0,0
2404,85153,64,84,85,0,0,0,0,0,2021-09-01 00:21:00,20,1,0,0
2404,85153,64,80,98,0,0,0,0,0,2021-09-01 00:26:00,20,1,0,0
2405,297,16,53,71,0,4,6,0,0,2021-07-28 00:25:00,9,0,0,1
2405,297,16,28,71,0,8,1,0,0,2021-07-28 00:30:00,9,0,0,1
2405,297,16,7,64,0,1,7,0,0,2021-07-28 00:35:00,9,0,0,1
2405,297,16,8,47,0,7,1,0,0,2021-07-28 00:40:00,9,0,0,1
2405,297,16,7,47,0,4,3,0,0,2021-07-28 00:45:00,9,0,0,1
2406,85153,64,87,99,0,0,0,0,0,2021-09-05 10:27:00,20,1,0,0
2406,85153,64,70,99,0,0,0,0,0,2021-09-05 10:32:00,20,1,0,0
2406,85153,64,97,99,0,0,0,0,0,2021-09-05 10:37:00,20,1,0,0
2406,85153,64,61,99,0,0,0,0,0,2021-09-05 10:42:00,20,1,0,0
2406,85153,64,50,57,0,1,1,1,2,2021-09-05 10:47:00,20,1,0,0
2407,85153,64,70,99,0,0,0,0,0,2020-09-17 07:29:00,20,1,0,0
2407,85153,64,88,98,0,0,0,0,0,2020-09-17 07:34:00,20,1,0,0
2407,85153,64,59,72,0,1,1,0,0,2020-09-17 07:39:00,20,1,0,0
2407,85153,64,3,23,0,0,0,0,0,2020-09-17 07:44:00,20,1,0,0
2407,85153,64,6,30,0,0,0,0,0,2020-09-17 07:49:00,20,1,0,0
2408,2,16,4,53,0,0,0,0,0,2020-09-10 21:20:00,26,0,0,1
2408,2,16,3,53,0,0,0,0,0,2020-09-10 21:25:00,26,0,0,1
2408,2,16,7,53,0,0,0,0,0,2020-09-10 21:30:00,26,0,0,1
2408,2,16,2,53,0,0,0,0,0,2020-09-10 21:35:00,26,0,0,1
2408,2,16,5,53,0,0,0,0,0,2020-09-10 21:40:00,26,0,0,1
2409,297,16,18,71,0,7,2,0,1,2023-08-02 07:29:00,9,0,0,1
2409,297,16,1,66,0,6,2,0,2,2023-08-02 07:34:00,9,0,0,1
2409,297,16,24,46,0,7,1,0,1,2023-08-02 07:39:00,9,0,0,1
2409,297,16,3,44,0,7,1,0,0,2023-08-02 07:44:00,9,0,0,1
2409,297,16,3,45,0,7,1,0,1,2023-08-02 07:49:00,9,0,0,1
2410,21487,64,1,31,0,0,0,0,0,2021-12-05 16:04:00,29,0,0,1
2410,21487,64,1,31,0,0,0,0,0,2021-12-05 16:09:00,29,0,0,1
2410,21487,64,3,31,0,13,86,0,1,2021-12-05 16:14:00,29,0,0,1
2410,21487,64,3,31,0,8,73,0,1,2021-12-05 16:19:00,29,0,0,1
2410,21487,64,3,31,0,9,95,0,1,2021-12-05 16:24:00,29,0,0,1
2411,281,64,3,9,0,0,0,0,0,2020-09-18 08:41:00,29,1,0,0
2411,281,64,2,9,0,0,0,0,0,2020-09-18 08:46:00,29,1,0,0
2411,281,64,2,9,0,0,0,0,0,2020-09-18 08:51:00,29,1,0,0
2411,281,64,1,9,0,0,0,0,0,2020-09-18 08:56:00,29,1,0,0
2411,281,64,1,9,0,0,0,0,0,2020-09-18 09:01:00,29,1,0,0
2412,293,960,0,56,0,0,0,0,0,2020-09-17 01:46:00,29,0,0,1
2412,293,960,1,56,0,0,0,0,0,2020-09-17 01:51:00,29,0,0,1
2412,293,960,0,56,0,0,0,0,0,2020-09-17 01:56:00,29,0,0,1
2412,293,960,0,56,0,0,0,0,0,2020-09-17 02:01:00,29,0,0,1
2412,293,960,0,56,0,0,0,0,0,2020-09-17 02:06:00,29,0,0,1
2413,27,512,0,4,0,0,0,0,0,2020-07-09 01:09:00,20,0,0,1
2413,27,512,0,4,0,0,0,0,0,2020-07-09 01:14:00,20,0,0,1
2413,27,512,0,4,0,0,0,0,0,2020-07-09 01:19:00,20,0,0,1
2413,27,512,0,4,0,0,0,0,0,2020-07-09 01:24:00,20,0,0,1
2413,27,512,0,4,0,0,0,0,0,2020-07-09 01:29:00,20,0,0,1
2414,297,16,3,34,0,6,1,0,2,2023-03-16 20:10:00,9,0,0,1
2414,297,16,15,34,0,6,1,0,1,2023-03-16 20:15:00,9,0,0,1
2414,297,16,29,43,0,8,2,0,2,2023-03-16 20:20:00,9,0,0,1
2414,297,16,63,58,0,9,3,0,1,2023-03-16 20:25:00,9,0,0,1
2414,297,16,6,56,0,9,0,0,0,2023-03-16 20:30:00,9,0,0,1
2415,85153,64,75,99,0,0,0,0,0,2020-11-15 01:30:00,20,1,0,0
2415,85153,64,63,80,0,1,1,1,0,2020-11-15 01:35:00,20,1,0,0
2415,85153,64,5,22,0,0,0,0,0,2020-11-15 01:40:00,20,1,0,0
2415,85153,64,5,25,0,0,0,0,0,2020-11-15 01:45:00,20,1,0,0
2415,85153,64,4,27,0,0,0,0,0,2020-11-15 01:50:00,20,1,0,0
2416,85153,64,3,29,0,0,0,0,0,2021-01-11 01:32:00,20,1,0,0
2416,85153,64,3,35,0,0,0,0,0,2021-01-11 01:37:00,20,1,0,0
2416,85153,64,4,37,0,0,0,0,0,2021-01-11 01:42:00,20,1,0,0
2416,85153,64,2,39,0,0,0,0,0,2021-01-11 01:47:00,20,1,0,0
2416,85153,64,3,40,0,0,0,0,0,2021-01-11 01:52:00,20,1,0,0
2417,297,16,2,57,0,6,0,0,1,2023-09-03 23:37:00,9,0,0,1
2417,297,16,2,48,0,4,4,0,2,2023-09-03 23:42:00,9,0,0,1
2417,297,16,2,45,0,4,3,0,2,2023-09-03 23:47:00,9,0,0,1
2417,297,16,2,44,0,5,0,0,2,2023-09-03 23:52:00,9,0,0,1
2417,297,16,17,40,0,5,9,0,0,2023-09-03 23:57:00,9,0,0,1
2418,85153,64,68,99,0,0,0,0,0,2021-09-12 23:56:00,20,1,0,0
2418,85153,64,90,99,0,0,0,0,0,2021-09-13 00:01:00,20,1,0,0
2418,85153,64,24,98,0,0,0,0,0,2021-09-13 00:06:00,20,1,0,0
2418,85153,64,33,38,0,0,0,0,0,2021-09-13 00:11:00,20,1,0,0
2418,85153,64,59,46,0,0,0,0,0,2021-09-13 00:16:00,20,1,0,0
2419,85153,64,13,24,0,1,3,0,0,2021-01-05 22:25:00,20,1,0,0
2419,85153,64,12,26,0,1,2,0,0,2021-01-05 22:30:00,20,1,0,0
2419,85153,64,12,36,0,0,0,0,0,2021-01-05 22:35:00,20,1,0,0
2419,85153,64,25,40,0,1,1,0,0,2021-01-05 22:40:00,20,1,0,0
2419,85153,64,5,33,0,9,2,0,0,2021-01-05 22:45:00,20,1,0,0
2420,36,16,45,94,0,0,10,0,0,2020-06-19 02:46:00,20,1,0,0
2420,36,16,23,92,0,0,10,0,0,2020-06-19 02:51:00,20,1,0,0
2420,36,16,22,92,0,0,10,0,0,2020-06-19 02:56:00,20,1,0,0
2420,36,16,29,92,0,0,10,0,0,2020-06-19 03:01:00,20,1,0,0
2420,36,16,31,93,0,0,10,0,0,2020-06-19 03:06:00,20,1,0,0
2421,85265,64,0,23,0,25,3,0,0,2020-08-11 06:30:00,29,0,0,1
2421,85265,64,0,23,0,1,3,1,0,2020-08-11 06:35:00,29,0,0,1
2421,85265,64,2,23,0,13,3,1,2,2020-08-11 06:40:00,29,0,0,1
2421,85265,64,1,23,0,8,3,0,2,2020-08-11 06:45:00,29,0,0,1
2421,85265,64,1,24,1,15,3,1,1,2020-08-11 06:50:00,29,0,0,1
2422,3,16,10,92,0,0,0,0,0,2020-08-05 19:04:00,20,0,0,1
2422,3,16,5,92,0,0,0,0,0,2020-08-05 19:09:00,20,0,0,1
2422,3,16,2,92,0,0,0,0,0,2020-08-05 19:14:00,20,0,0,1
2422,3,16,3,92,0,0,0,0,0,2020-08-05 19:19:00,20,0,0,1
2422,3,16,3,92,0,0,0,0,0,2020-08-05 19:24:00,20,0,0,1
2423,3,16,9,94,0,0,0,0,0,2020-09-13 06:21:00,20,0,0,1
2423,3,16,6,94,0,0,0,0,0,2020-09-13 06:26:00,20,0,0,1
2423,3,16,9,94,0,0,0,0,0,2020-09-13 06:31:00,20,0,0,1
2423,3,16,3,94,0,0,0,0,0,2020-09-13 06:36:00,20,0,0,1
2423,3,16,9,94,0,0,0,0,0,2020-09-13 06:41:00,20,0,0,1
2424,297,16,80,63,0,10,0,0,0,2022-05-20 07:08:00,9,0,0,1
2424,297,16,71,69,0,9,1,0,0,2022-05-20 07:13:00,9,0,0,1
2424,297,16,40,66,0,7,3,0,1,2022-05-20 07:18:00,9,0,0,1
2424,297,16,64,56,0,7,2,1,1,2022-05-20 07:23:00,9,0,0,1
2424,297,16,1,56,0,6,2,0,1,2022-05-20 07:28:00,9,0,0,1
2425,21487,64,25,55,11,44,75,0,0,2021-06-06 00:39:00,29,0,0,1
2425,21487,64,51,49,0,33,101,0,0,2021-06-06 00:44:00,29,0,0,1
2425,21487,64,62,53,0,20,97,0,0,2021-06-06 00:49:00,29,0,0,1
2425,21487,64,66,65,0,11,47,0,0,2021-06-06 00:54:00,29,0,0,1
2425,21487,64,42,67,0,6,45,0,3,2021-06-06 00:59:00,29,0,0,1
2426,297,16,2,36,0,4,5,0,1,2023-04-29 10:46:00,9,0,0,1
2426,297,16,2,36,0,9,0,0,0,2023-04-29 10:51:00,9,0,0,1
2426,297,16,1,35,0,4,4,0,1,2023-04-29 10:56:00,9,0,0,1
2426,297,16,29,46,0,7,4,0,1,2023-04-29 11:01:00,9,0,0,1
2426,297,16,81,70,0,7,2,0,1,2023-04-29 11:06:00,9,0,0,1
2427,27,512,1,21,0,0,0,0,0,2020-07-11 18:09:00,20,0,0,1
2427,27,512,2,21,0,0,0,0,0,2020-07-11 18:14:00,20,0,0,1
2427,27,512,1,21,0,0,0,0,0,2020-07-11 18:19:00,20,0,0,1
2427,27,512,0,21,0,0,0,0,0,2020-07-11 18:24:00,20,0,0,1
2427,27,512,0,21,0,0,0,0,0,2020-07-11 18:29:00,20,0,0,1
2428,297,16,2,44,0,8,0,0,0,2021-09-08 23:53:00,9,0,0,1
2428,297,16,2,44,0,7,0,0,0,2021-09-08 23:58:00,9,0,0,1
2428,297,16,52,64,0,5,5,0,0,2021-09-09 00:03:00,9,0,0,1
2428,297,16,61,81,0,7,2,0,0,2021-09-09 00:08:00,9,0,0,1
2428,297,16,24,70,0,4,5,0,0,2021-09-09 00:13:00,9,0,0,1
2429,85153,64,23,37,0,1,1,0,0,2020-10-26 22:53:00,20,1,0,0
2429,85153,64,77,50,0,0,0,0,0,2020-10-26 22:58:00,20,1,0,0
2429,85153,64,42,50,0,1,1,0,0,2020-10-26 23:03:00,20,1,0,0
2429,85153,64,34,29,0,0,0,0,0,2020-10-26 23:08:00,20,1,0,0
2429,85153,64,92,70,0,0,0,0,0,2020-10-26 23:13:00,20,1,0,0
2430,297,16,42,70,0,5,4,0,2,2023-07-13 08:29:00,9,0,0,1
2430,297,16,15,70,0,6,3,0,1,2023-07-13 08:34:00,9,0,0,1
2430,297,16,10,55,0,7,1,0,0,2023-07-13 08:39:00,9,0,0,1
2430,297,16,2,46,0,7,2,0,1,2023-07-13 08:44:00,9,0,0,1
2430,297,16,10,44,0,6,4,0,2,2023-07-13 08:49:00,9,0,0,1
2431,297,16,5,38,0,3,6,0,0,2022-01-05 14:50:00,9,0,0,1
2431,297,16,3,38,0,5,1,0,1,2022-01-05 14:55:00,9,0,0,1
2431,297,16,10,39,0,5,5,0,0,2022-01-05 15:00:00,9,0,0,1
2431,297,16,88,69,0,6,2,0,0,2022-01-05 15:05:00,9,0,0,1
2431,297,16,92,75,0,5,4,0,0,2022-01-05 15:10:00,9,0,0,1
2432,2,16,3,51,0,0,0,0,0,2020-08-28 06:12:00,26,0,0,1
2432,2,16,3,51,0,0,0,0,0,2020-08-28 06:17:00,26,0,0,1
2432,2,16,2,51,0,0,0,0,0,2020-08-28 06:22:00,26,0,0,1
2432,2,16,4,51,0,0,0,0,0,2020-08-28 06:27:00,26,0,0,1
2432,2,16,3,51,0,0,0,0,0,2020-08-28 06:32:00,26,0,0,1
2433,297,16,2,67,0,6,3,0,0,2020-11-21 07:24:00,9,0,0,1
2433,297,16,1,57,0,5,1,0,0,2020-11-21 07:29:00,9,0,0,1
2433,297,16,2,44,0,4,5,0,0,2020-11-21 07:34:00,9,0,0,1
2433,297,16,2,44,0,4,5,0,0,2020-11-21 07:39:00,9,0,0,1
2433,297,16,2,44,0,1,8,0,0,2020-11-21 07:44:00,9,0,0,1
